12.0,-20.0,0,0,0,1,1
10.0,-20.0,13,15,12,1,1
8.0,-20.0,13,14,12,1,1
6.0,-20.0,13,13,12,1,1
4.0,-20.0,13,12,12,1,1
2.0,-20.0,13,11,12,1,1
0.0,-20.0,13,10,12,1,1
-2.0,-20.0,13,9,12,1,2
