-30.0,8.0,0,0,0,1,1
-32.0,8.0,13,15,12,1,1
-34.0,8.0,13,14,12,1,1
-36.0,8.0,13,13,12,1,1
-38.0,8.0,13,12,12,1,1
-40.0,8.0,13,11,12,1,1
-42.0,8.0,13,10,12,1,3
-42.0,10.0,23,12,10,3,3
-42.0,12.0,23,11,10,3,3
-42.0,14.0,23,10,10,3,2
-40.0,14.0,15,22,10,2,2
-38.0,14.0,15,21,10,2,2
-36.0,14.0,15,20,10,2,2
-34.0,14.0,15,19,10,2,2
-32.0,14.0,15,18,10,2,2
-30.0,14.0,15,17,10,2,2
-28.0,14.0,15,16,10,2,2
-26.0,14.0,15,15,10,2,2
-24.0,14.0,15,14,10,2,2
-22.0,14.0,15,13,10,2,2
-20.0,14.0,15,12,10,2,2
-18.0,14.0,15,11,10,2,2
-16.0,14.0,15,10,10,2,2
-14.0,14.0,15,9,10,2,2
-12.0,14.0,15,8,10,2,2
-10.0,14.0,15,7,10,2,2
-8.0,14.0,15,6,10,2,2
-6.0,14.0,15,5,10,2,2
-4.0,14.0,15,4,10,2,2
-2.0,14.0,15,3,10,2,4
-2.0,12.0,30,14,3,4,4
-2.0,10.0,30,13,3,4,4
-2.0,8.0,30,12,3,4,4
-2.0,6.0,30,11,3,4,4
-2.0,4.0,30,10,3,4,4
-2.0,2.0,30,9,3,4,4
-2.0,0.0,30,8,3,4,2
22.0,-8.0,8,2,17,2,3
22.0,-6.0,2,16,1,3,1
