foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,6.0,1,21,1,26,4,4
0.0,5.0,1,20,1,26,4,4
0.0,4.0,1,19,1,26,4,4
0.0,3.0,1,18,7,26,4,4
0.0,2.0,1,17,7,26,4,4
0.0,1.0,1,16,7,26,4,4
23.0,-6.0,1,15,7,26,4,1
22.0,-6.0,10,15,1,25,1,1
21.0,-6.0,10,15,1,24,1,1
20.0,-6.0,10,15,1,23,1,1
19.0,-6.0,10,15,1,22,1,1
18.0,-6.0,10,15,1,21,1,1
17.0,-6.0,10,15,1,20,1,1
16.0,-6.0,10,15,1,19,1,1
15.0,-6.0,10,15,1,18,1,1
14.0,-6.0,10,15,1,17,1,1
13.0,-6.0,10,15,1,16,1,1
12.0,-6.0,10,15,1,15,1,1
11.0,-6.0,10,15,1,14,1,1
10.0,-6.0,10,15,1,13,1,1
9.0,-6.0,10,15,1,12,1,1
8.0,-6.0,10,15,1,11,1,1
7.0,-6.0,10,15,1,10,1,1
6.0,-6.0,10,15,1,9,1,1
5.0,-6.0,10,15,1,8,1,1
4.0,-6.0,10,15,1,7,1,1
3.0,-6.0,10,15,1,6,1,1
2.0,-6.0,10,15,1,5,1,1
1.0,-6.0,10,15,1,4,1,1
0.0,-6.0,10,15,1,3,1,3
0.0,-5.0,9,1,30,3,3,3
0.0,-4.0,8,1,30,3,3,3
0.0,-3.0,7,1,30,3,3,3
0.0,-2.0,6,1,30,3,3,3
0.0,-1.0,5,1,30,3,3,3
-20.0,2.0,4,1,30,3,3,2
-19.0,2.0,4,6,29,1,2,2
-18.0,2.0,4,6,28,1,2,2
-17.0,2.0,4,6,27,1,2,2
-16.0,2.0,4,21,26,1,2,2
-15.0,2.0,4,21,25,1,2,2
-14.0,2.0,4,21,24,1,2,2
-13.0,2.0,4,21,23,1,2,2
-12.0,2.0,4,21,22,1,2,2
-11.0,2.0,4,21,21,1,2,2
-10.0,2.0,4,21,20,1,2,2
-9.0,2.0,4,21,19,1,2,2
-8.0,2.0,4,21,18,1,2,2
-7.0,2.0,4,21,17,1,2,2
-6.0,2.0,4,21,16,1,2,2
-5.0,2.0,4,21,15,1,2,2
-4.0,2.0,4,21,14,1,2,2
-3.0,2.0,4,21,13,1,2,2
-2.0,2.0,4,21,12,1,2,2
-1.0,2.0,4,21,11,1,2,2
0.0,2.0,4,21,10,1,2,4
0.0,1.0,1,20,10,23,4,4
21.0,18.0,1,19,10,23,4,1
20.0,18.0,2,19,1,22,1,1
19.0,18.0,2,19,1,21,1,1
18.0,18.0,2,19,1,20,1,1
17.0,18.0,2,19,1,19,1,1
16.0,18.0,2,19,1,18,1,1
15.0,18.0,6,19,1,17,1,1
14.0,18.0,6,19,1,16,1,1
13.0,18.0,6,19,1,15,1,1
12.0,18.0,6,19,1,14,1,1
11.0,18.0,6,19,1,13,1,1
10.0,18.0,6,19,1,12,1,1
9.0,18.0,6,19,1,11,1,1
8.0,18.0,6,19,1,10,1,1
7.0,18.0,6,19,1,9,1,1
6.0,18.0,6,19,1,8,1,1
5.0,18.0,6,19,1,7,1,1
4.0,18.0,6,19,1,6,1,1
3.0,18.0,6,19,1,5,1,1
2.0,18.0,6,19,1,4,1,1
1.0,18.0,6,19,1,3,1,1
0.0,18.0,6,19,1,2,1,4
0.0,17.0,1,18,31,2,4,4
0.0,16.0,1,17,31,2,4,4
0.0,15.0,1,16,31,2,4,4
0.0,14.0,1,15,31,2,4,4
0.0,13.0,1,14,31,2,4,4
0.0,12.0,1,13,31,2,4,4
0.0,11.0,1,12,31,2,4,4
0.0,10.0,1,11,31,2,4,4
0.0,9.0,1,10,31,2,4,4
0.0,8.0,1,9,31,2,4,4
0.0,7.0,1,8,31,2,4,4
0.0,6.0,1,7,31,2,4,4
0.0,5.0,1,6,31,2,4,4
0.0,4.0,1,5,31,2,4,4
0.0,3.0,1,4,31,2,4,4
0.0,2.0,1,3,31,2,4,4
0.0,1.0,1,2,31,2,4,4
-26.0,-6.0,1,1,31,2,4,2
-25.0,-6.0,24,1,30,1,2,2
-24.0,-6.0,24,1,29,1,2,2
-23.0,-6.0,24,1,28,1,2,2
-22.0,-6.0,24,1,27,1,2,2
-21.0,-6.0,24,1,26,1,2,2
-20.0,-6.0,24,1,25,1,2,2
-19.0,-6.0,24,1,24,1,2,2
-18.0,-6.0,24,1,23,1,2,2
-17.0,-6.0,24,1,22,1,2,2
-16.0,-6.0,24,1,21,1,2,2
-15.0,-6.0,24,1,20,1,2,2
-14.0,-6.0,24,1,19,1,2,2
-13.0,-6.0,24,1,18,1,2,2
-12.0,-6.0,24,1,17,1,2,2
-11.0,-6.0,24,1,16,1,2,2
-10.0,-6.0,24,1,15,1,2,2
-9.0,-6.0,24,1,14,1,2,2
-8.0,-6.0,24,1,13,1,2,2
-7.0,-6.0,24,1,12,1,2,2
-6.0,-6.0,24,1,11,1,2,2
-5.0,-6.0,24,1,10,1,2,2
-4.0,-6.0,24,1,9,1,2,2
-3.0,-6.0,24,1,8,1,2,2
-2.0,-6.0,24,1,7,1,2,2
-1.0,-6.0,24,1,6,1,2,2
0.0,-6.0,24,1,5,1,2,3
0.0,-5.0,23,1,5,28,3,3
0.0,-4.0,22,1,5,28,3,3
0.0,-3.0,21,1,5,28,3,3
0.0,-2.0,20,1,5,28,3,3
0.0,-1.0,19,1,5,28,3,3
5.0,0.0,18,1,5,28,3,1
4.0,0.0,18,6,1,27,1,1
3.0,0.0,18,6,1,26,1,1
2.0,0.0,18,6,1,25,1,1
1.0,0.0,18,6,1,24,1,1
13.0,-9.0,18,6,1,23,1,1
12.0,-9.0,18,7,1,22,1,1
11.0,-9.0,18,7,1,21,1,1
10.0,-9.0,18,7,1,20,1,1
9.0,-9.0,18,7,1,19,1,1
8.0,-9.0,18,7,1,18,1,1
7.0,-9.0,18,7,1,17,1,1
6.0,-9.0,18,7,1,16,1,1
5.0,-9.0,18,7,1,15,1,1
4.0,-9.0,18,7,1,14,1,1
3.0,-9.0,18,7,1,13,1,1
2.0,-9.0,18,7,1,12,1,1
1.0,-9.0,18,7,1,11,1,1
0.0,-9.0,18,7,1,10,1,3
0.0,-8.0,17,1,23,10,3,3
0.0,-7.0,16,1,23,10,3,3
0.0,-6.0,15,1,23,10,3,3
0.0,-5.0,14,1,23,10,3,3
0.0,-4.0,13,1,23,10,3,3
0.0,-3.0,12,1,23,10,3,3
0.0,-2.0,11,1,23,10,3,3
0.0,-1.0,10,1,23,10,3,3
-1.0,8.0,9,1,23,10,3,2
0.0,8.0,9,9,22,1,2,4
0.0,7.0,1,8,22,1,4,4
0.0,6.0,1,7,22,1,4,4
0.0,5.0,1,6,22,1,4,4
0.0,4.0,1,5,22,1,4,4
0.0,3.0,1,4,22,1,4,4
0.0,2.0,1,3,22,1,4,4
0.0,1.0,1,9,22,1,4,4
-15.0,3.0,1,8,22,1,4,2
-14.0,3.0,17,8,21,1,2,2
-13.0,3.0,17,8,20,1,2,2
-12.0,3.0,17,8,19,1,2,2
-11.0,3.0,17,8,18,1,2,2
-10.0,3.0,17,8,17,1,2,2
-9.0,3.0,17,8,16,1,2,2
-8.0,3.0,17,8,15,1,2,2
-7.0,3.0,17,8,14,1,2,2
