foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
34.0,0.0,5,13,28,3,1
32.0,0.0,13,27,4,1,1
30.0,0.0,13,26,4,1,1
28.0,0.0,13,25,4,1,1
26.0,0.0,13,24,4,1,1
24.0,0.0,13,23,4,1,1
22.0,0.0,13,22,12,1,1
20.0,0.0,13,21,12,1,1
18.0,0.0,13,20,12,1,1
16.0,0.0,13,19,12,1,1
14.0,0.0,13,18,12,1,1
12.0,0.0,13,17,12,1,1
10.0,0.0,13,16,12,1,1
8.0,0.0,13,15,12,1,1
6.0,0.0,13,14,12,1,1
4.0,0.0,13,13,12,1,1
2.0,0.0,13,12,12,1,1
-18.0,18.0,13,11,12,1,1
-20.0,18.0,13,10,12,1,1
-22.0,18.0,13,9,12,1,1
-24.0,18.0,13,8,12,1,1
-26.0,18.0,13,7,12,1,4
-26.0,16.0,7,11,26,4,4
-26.0,14.0,7,10,26,4,4
-26.0,12.0,7,9,26,4,4
-26.0,10.0,7,8,26,4,4
-26.0,8.0,7,7,26,4,4
-26.0,6.0,7,6,26,4,4
-26.0,4.0,7,5,26,4,4
-26.0,2.0,7,4,26,4,4
-26.0,0.0,7,3,26,4,2
-24.0,0.0,3,25,9,2,2
-22.0,0.0,3,24,9,2,2
-20.0,0.0,3,23,9,2,2
-18.0,0.0,3,22,22,2,2
-16.0,0.0,3,21,22,2,2
-14.0,0.0,3,20,22,2,2
-12.0,0.0,3,19,22,2,2
-10.0,0.0,3,18,22,2,2
-8.0,0.0,3,17,22,2,2
-6.0,0.0,3,16,22,2,2
-4.0,0.0,3,15,22,2,2
-2.0,0.0,3,14,22,2,2
36.0,-40.0,3,13,22,2,2
38.0,-40.0,3,12,22,2,3
38.0,-38.0,12,21,14,3,3
38.0,-36.0,12,20,21,3,3
38.0,-34.0,12,19,21,3,3
38.0,-32.0,12,18,21,3,3
38.0,-30.0,12,17,21,3,1
36.0,-30.0,17,20,5,1,1
34.0,-30.0,17,19,5,1,1
32.0,-30.0,17,18,5,1,1
30.0,-30.0,17,17,5,1,1
28.0,-30.0,17,16,5,1,1
26.0,-30.0,17,15,8,1,1
24.0,-30.0,17,14,8,1,1
22.0,-30.0,17,13,8,1,1
20.0,-30.0,17,12,8,1,1
18.0,-30.0,17,11,8,1,1
16.0,-30.0,17,10,8,1,1
14.0,-30.0,17,9,8,1,3
14.0,-28.0,24,16,9,3,3
14.0,-26.0,24,15,9,3,3
14.0,-24.0,24,14,9,3,3
14.0,-22.0,24,13,9,3,3
14.0,-20.0,24,12,9,3,3
14.0,-18.0,24,11,9,3,1
12.0,-18.0,11,8,14,1,1
10.0,-18.0,11,7,14,1,1
8.0,-18.0,11,6,14,1,3
8.0,-16.0,27,10,6,3,3
8.0,-14.0,27,9,6,3,3
8.0,-12.0,27,8,6,3,1
6.0,-12.0,8,5,17,1,1
4.0,-12.0,8,4,17,1,1
2.0,-12.0,8,3,17,1,1
0.0,-12.0,8,2,17,1,1
-2.0,-12.0,8,1,17,1,3
-2.0,-10.0,32,7,1,3,3
-2.0,-8.0,32,6,1,3,3
-2.0,-6.0,32,5,1,3,3
-2.0,-4.0,32,4,1,3,3
-2.0,-2.0,32,3,1,3,3
-2.0,0.0,32,2,1,3,2
-40.0,26.0,6,31,2,2,2
-38.0,26.0,6,30,2,2,2
-36.0,26.0,6,29,2,2,2
-34.0,26.0,6,28,2,2,2
-32.0,26.0,6,27,2,2,2
-30.0,26.0,23,26,2,2,2
-28.0,26.0,23,25,2,2,4
-28.0,24.0,7,22,25,4,4
-28.0,22.0,7,21,25,4,4
-28.0,20.0,7,20,25,4,2
-26.0,20.0,20,24,5,2,2
-24.0,20.0,20,23,5,2,2
-22.0,20.0,20,22,5,2,4
-22.0,18.0,11,19,22,4,4
-22.0,16.0,11,18,22,4,4
-22.0,14.0,11,17,22,4,2
-20.0,14.0,17,21,8,2,2
-18.0,14.0,17,20,8,2,2
-16.0,14.0,17,19,8,2,4
-16.0,12.0,14,16,19,4,4
-16.0,10.0,14,15,19,4,4
-16.0,8.0,14,14,19,4,2
-14.0,8.0,14,18,11,2,2
-12.0,8.0,14,17,11,2,2
-10.0,8.0,14,16,11,2,2
-8.0,8.0,14,15,11,2,2
-6.0,8.0,14,14,11,2,2
-4.0,8.0,14,13,11,2,2
-2.0,8.0,14,12,11,2,2
0.0,8.0,14,11,11,2,4
0.0,6.0,22,13,11,4,4
0.0,4.0,22,12,11,4,4
