foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
-10.0,-22.0,12,17,13,2,2
-8.0,-22.0,12,16,13,2,2
-6.0,-22.0,12,15,13,2,2
-4.0,-22.0,12,14,13,2,2
-2.0,-22.0,12,13,13,2,2
0.0,-22.0,12,12,13,2,3
0.0,-20.0,12,12,21,3,3
0.0,-18.0,12,11,21,3,3
0.0,-16.0,12,10,21,3,3
0.0,-14.0,12,9,21,3,3
0.0,-12.0,12,8,21,3,3
0.0,-10.0,12,7,21,3,3
0.0,-8.0,12,6,21,3,3
0.0,-6.0,12,5,21,3,3
0.0,-4.0,12,4,21,3,3
0.0,-2.0,12,3,21,3,3
36.0,22.0,12,2,21,3,1
34.0,22.0,2,20,23,1,1
32.0,22.0,2,19,23,1,1
30.0,22.0,2,18,23,1,1
28.0,22.0,2,17,23,1,1
26.0,22.0,2,16,23,1,1
24.0,22.0,2,15,23,1,1
22.0,22.0,2,14,23,1,1
20.0,22.0,2,13,23,1,1
18.0,22.0,2,12,23,1,1
16.0,22.0,2,11,23,1,1
14.0,22.0,2,10,23,1,1
12.0,22.0,2,9,23,1,1
10.0,22.0,2,8,23,1,1
8.0,22.0,2,7,23,1,1
6.0,22.0,2,6,23,1,1
4.0,22.0,2,5,23,1,1
2.0,22.0,2,4,23,1,1
0.0,22.0,2,3,23,1,4
0.0,20.0,3,22,30,4,4
0.0,18.0,3,21,30,4,4
0.0,16.0,3,20,30,4,4
0.0,14.0,3,19,30,4,4
0.0,12.0,3,18,30,4,4
0.0,10.0,3,17,30,4,4
0.0,8.0,3,16,30,4,4
0.0,6.0,3,15,30,4,4
0.0,4.0,3,14,30,4,4
0.0,2.0,3,13,30,4,4
-50.0,-6.0,3,12,30,4,2
-48.0,-6.0,12,29,11,2,2
-46.0,-6.0,12,28,13,2,2
-44.0,-6.0,12,27,13,2,2
-42.0,-6.0,12,26,13,2,2
-40.0,-6.0,12,25,13,2,2
-38.0,-6.0,12,24,13,2,2
-36.0,-6.0,12,23,13,2,2
-34.0,-6.0,12,22,13,2,2
-32.0,-6.0,12,21,13,2,2
-30.0,-6.0,12,20,13,2,2
-28.0,-6.0,12,19,13,2,2
-26.0,-6.0,12,18,13,2,2
-24.0,-6.0,12,17,13,2,2
-22.0,-6.0,12,16,13,2,2
-20.0,-6.0,12,15,13,2,2
-18.0,-6.0,12,14,13,2,2
-16.0,-6.0,12,13,13,2,2
-14.0,-6.0,12,12,13,2,2
-12.0,-6.0,12,11,13,2,2
-10.0,-6.0,12,10,13,2,2
-8.0,-6.0,12,9,13,2,2
-6.0,-6.0,12,8,13,2,2
-4.0,-6.0,12,7,13,2,2
-2.0,-6.0,12,6,13,2,2
0.0,-6.0,12,5,13,2,3
0.0,-4.0,5,12,28,3,3
0.0,-2.0,5,11,28,3,3
0.0,24.0,5,10,28,3,3
0.0,26.0,5,9,28,3,1
-2.0,26.0,9,27,4,1,1
-4.0,26.0,9,26,4,1,1
-6.0,26.0,9,25,4,1,1
-8.0,26.0,9,24,4,1,1
-10.0,26.0,9,23,4,1,4
-10.0,24.0,23,15,5,4,4
-10.0,22.0,23,14,5,4,4
-10.0,20.0,23,13,5,4,4
-10.0,18.0,23,12,4,4,4
-10.0,16.0,23,11,10,4,4
-10.0,14.0,23,10,10,4,4
-10.0,12.0,23,9,10,4,4
-10.0,10.0,23,8,10,4,4
-10.0,8.0,23,7,10,4,4
-10.0,6.0,23,6,10,4,4
-10.0,4.0,23,5,10,4,4
-10.0,2.0,23,4,10,4,4
-10.0,0.0,23,3,10,4,2
-8.0,0.0,3,9,22,2,2
-6.0,0.0,3,8,22,2,2
-4.0,0.0,3,7,22,2,2
-2.0,0.0,3,6,22,2,2
8.0,-38.0,3,5,22,2,3
8.0,-36.0,5,21,5,3,3
8.0,-34.0,5,20,5,3,3
8.0,-32.0,5,19,5,3,3
8.0,-30.0,5,18,5,3,3
8.0,-28.0,5,17,5,3,3
8.0,-26.0,5,16,28,3,3
8.0,-24.0,5,15,28,3,3
8.0,-22.0,5,14,28,3,3
8.0,-20.0,5,13,28,3,3
8.0,-18.0,5,12,28,3,3
8.0,-16.0,5,11,28,3,3
8.0,-14.0,5,10,28,3,3
8.0,-12.0,5,9,28,3,3
8.0,-10.0,5,8,28,3,3
8.0,-8.0,5,7,28,3,3
8.0,-6.0,5,6,28,3,3
8.0,-4.0,5,5,28,3,3
8.0,-2.0,5,4,28,3,3
8.0,0.0,5,3,28,3,1
6.0,0.0,3,27,22,1,1
4.0,0.0,3,26,22,1,1
2.0,0.0,3,25,22,1,1
24.0,40.0,3,24,22,1,1
22.0,40.0,3,23,22,1,1
20.0,40.0,3,22,22,1,1
18.0,40.0,3,21,22,1,1
16.0,40.0,3,20,22,1,1
14.0,40.0,3,19,22,1,1
12.0,40.0,3,18,22,1,1
10.0,40.0,3,17,22,1,1
8.0,40.0,3,16,22,1,1
6.0,40.0,3,15,22,1,1
4.0,40.0,3,14,22,1,1
2.0,40.0,3,13,22,1,1
0.0,40.0,3,12,22,1,4
0.0,38.0,12,21,21,4,4
0.0,36.0,12,20,21,4,4
0.0,34.0,12,19,21,4,4
0.0,32.0,12,18,21,4,4
0.0,30.0,12,17,21,4,4
0.0,28.0,12,16,21,4,4
0.0,26.0,12,15,21,4,4
0.0,24.0,12,14,21,4,4
0.0,22.0,12,13,21,4,4
0.0,20.0,12,12,21,4,4
0.0,18.0,12,11,21,4,4
0.0,16.0,12,10,21,4,4
0.0,14.0,12,9,21,4,4
0.0,12.0,12,8,21,4,4
0.0,10.0,12,7,21,4,4
0.0,8.0,12,6,21,4,4
0.0,6.0,12,5,21,4,4
0.0,4.0,12,4,21,4,4
0.0,2.0,12,3,21,4,4
-38.0,-42.0,12,2,21,4,2
-36.0,-42.0,2,20,23,2,2
-34.0,-42.0,2,19,23,2,2
-32.0,-42.0,2,18,23,2,2
-30.0,-42.0,2,17,23,2,2
-28.0,-42.0,2,16,23,2,2
