foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-28.0,-16.0,17,8,22,1,2,2
-26.0,-16.0,17,8,21,1,2,2
-24.0,-16.0,17,8,20,1,2,2
-22.0,-16.0,17,8,19,1,2,2
-20.0,-16.0,17,8,18,1,2,2
-18.0,-16.0,17,8,17,1,2,2
-16.0,-16.0,17,8,16,1,2,2
-14.0,-16.0,17,8,15,1,2,3
-14.0,-14.0,16,1,15,18,3,2
-12.0,-14.0,16,9,14,1,2,3
-12.0,-12.0,15,1,14,19,3,2
-10.0,-12.0,15,10,13,1,2,3
-10.0,-10.0,14,1,13,20,3,2
-8.0,-10.0,14,11,12,1,2,3
-8.0,-8.0,13,1,12,21,3,2
-6.0,-8.0,13,12,11,1,2,3
-6.0,-6.0,12,1,11,22,3,2
-4.0,-6.0,12,13,10,1,2,3
-4.0,-4.0,11,1,10,23,3,2
-2.0,-4.0,11,14,9,1,2,3
-2.0,-2.0,10,1,9,24,3,2
0.0,-2.0,10,15,8,1,2,3
36.0,-16.0,9,1,8,25,3,1
34.0,-16.0,9,1,1,24,1,1
32.0,-16.0,9,2,1,23,1,1
30.0,-16.0,9,3,1,22,1,1
28.0,-16.0,9,16,1,21,1,1
26.0,-16.0,9,16,1,20,1,1
24.0,-16.0,9,16,1,19,1,1
22.0,-16.0,9,16,1,18,1,1
20.0,-16.0,9,16,1,17,1,1
18.0,-16.0,9,16,1,16,1,1
16.0,-16.0,9,16,1,15,1,1
14.0,-16.0,9,16,1,14,1,3
14.0,-14.0,8,1,19,14,3,1
12.0,-14.0,8,17,1,13,1,3
12.0,-12.0,7,1,20,13,3,1
10.0,-12.0,7,18,1,12,1,3
10.0,-10.0,6,1,21,12,3,1
8.0,-10.0,6,19,1,11,1,3
8.0,-8.0,5,1,22,11,3,1
6.0,-8.0,5,20,1,10,1,3
6.0,-6.0,4,1,23,10,3,1
4.0,-6.0,4,21,1,9,1,3
4.0,-4.0,3,1,24,9,3,1
2.0,-4.0,3,22,1,8,1,3
2.0,-2.0,2,1,25,8,3,1
0.0,-2.0,2,23,1,7,1,3
4.0,32.0,1,1,26,7,3,1
2.0,32.0,1,24,1,6,1,4
2.0,30.0,1,23,1,6,4,4
2.0,28.0,1,22,2,6,4,4
2.0,26.0,1,21,3,6,4,4
2.0,24.0,1,20,27,6,4,4
2.0,22.0,1,19,27,6,4,4
2.0,20.0,1,18,27,6,4,4
2.0,18.0,1,17,27,6,4,4
2.0,16.0,1,16,27,6,4,4
2.0,14.0,1,15,27,6,4,4
2.0,12.0,1,14,27,6,4,4
2.0,10.0,1,13,27,6,4,4
2.0,8.0,1,12,27,6,4,4
2.0,6.0,1,11,27,6,4,4
2.0,4.0,1,10,27,6,4,4
2.0,2.0,1,9,27,6,4,1
0.0,2.0,16,9,1,5,1,4
-26.0,-10.0,1,8,28,5,4,2
-24.0,-10.0,1,8,27,1,2,2
-22.0,-10.0,17,8,26,1,2,2
-20.0,-10.0,17,8,25,1,2,2
-18.0,-10.0,17,8,24,1,2,2
-16.0,-10.0,17,8,23,1,2,2
-14.0,-10.0,17,8,22,1,2,2
-12.0,-10.0,17,8,21,1,2,2
-10.0,-10.0,17,8,20,1,2,2
-8.0,-10.0,17,8,19,1,2,3
-8.0,-8.0,16,1,19,8,3,2
-6.0,-8.0,16,9,18,1,2,3
-6.0,-6.0,15,1,18,15,3,2
-4.0,-6.0,15,10,17,1,2,3
-4.0,-4.0,14,1,17,16,3,2
-2.0,-4.0,14,11,16,1,2,3
-2.0,-2.0,13,1,16,17,3,2
0.0,-2.0,13,12,15,1,2,3
-26.0,-22.0,12,1,15,18,3,2
-24.0,-22.0,12,13,14,1,2,2
-22.0,-22.0,12,13,13,1,2,2
-20.0,-22.0,12,13,12,1,2,3
-20.0,-20.0,11,1,12,21,3,2
-18.0,-20.0,11,14,11,1,2,3
-18.0,-18.0,10,1,11,22,3,2
-16.0,-18.0,10,15,10,1,2,3
-16.0,-16.0,9,1,10,23,3,2
-14.0,-16.0,9,16,9,1,2,3
-14.0,-14.0,8,1,9,24,3,2
-12.0,-14.0,8,17,8,1,2,3
-12.0,-12.0,7,1,8,25,3,2
-10.0,-12.0,7,18,7,1,2,3
-10.0,-10.0,6,1,7,26,3,2
-8.0,-10.0,6,19,6,1,2,3
-8.0,-8.0,5,1,6,27,3,2
-6.0,-8.0,5,20,5,1,2,3
-6.0,-6.0,4,1,5,28,3,2
-4.0,-6.0,4,21,4,1,2,3
-4.0,-4.0,3,1,4,29,3,2
-2.0,-4.0,3,22,3,1,2,3
-2.0,-2.0,2,1,3,30,3,2
0.0,-2.0,2,23,2,1,2,3
52.0,10.0,1,1,2,31,3,1
