foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
12.0,0.0,6,19,9,1,1
10.0,0.0,6,18,9,1,1
8.0,0.0,6,17,9,1,1
6.0,0.0,6,16,9,1,1
4.0,0.0,6,15,19,1,1
2.0,0.0,6,14,19,1,1
-38.0,0.0,6,13,19,1,1
-40.0,0.0,6,12,19,1,1
-42.0,0.0,6,11,19,1,1
-44.0,0.0,6,10,19,1,1
-46.0,0.0,6,9,19,1,4
-46.0,-2.0,9,18,18,4,4
-46.0,-4.0,9,17,18,4,4
-46.0,-6.0,9,16,18,4,4
-46.0,-8.0,9,15,18,4,4
-46.0,-10.0,9,14,18,4,4
-46.0,-12.0,9,13,18,4,4
-46.0,-14.0,9,12,18,4,4
-46.0,-16.0,9,11,24,4,4
-46.0,-18.0,9,10,24,4,2
-44.0,-18.0,10,23,9,2,2
-42.0,-18.0,10,22,9,2,2
-40.0,-18.0,10,21,9,2,2
-38.0,-18.0,10,20,9,2,2
-36.0,-18.0,10,19,9,2,2
-34.0,-18.0,10,18,9,2,2
-32.0,-18.0,10,17,9,2,2
-30.0,-18.0,10,16,9,2,2
-28.0,-18.0,10,15,9,2,2
-26.0,-18.0,10,14,9,2,2
-24.0,-18.0,10,13,9,2,2
-22.0,-18.0,10,12,9,2,2
-20.0,-18.0,10,11,15,2,3
-20.0,-16.0,11,14,13,3,3
-20.0,-14.0,11,13,13,3,3
-20.0,-12.0,11,12,13,3,3
-20.0,-10.0,11,11,13,3,3
-20.0,-8.0,11,10,13,3,3
-20.0,-6.0,11,9,13,3,3
-20.0,-4.0,11,8,13,3,3
-20.0,-2.0,11,7,13,3,3
-20.0,0.0,11,6,11,3,2
-18.0,0.0,19,10,6,2,2
-16.0,0.0,19,9,6,2,2
-14.0,0.0,19,8,6,2,2
-12.0,0.0,19,7,6,2,2
-10.0,0.0,19,6,6,2,2
-8.0,0.0,19,5,6,2,2
-6.0,0.0,19,4,6,2,2
-4.0,0.0,19,3,6,2,2
-2.0,0.0,19,2,6,2,2
18.0,34.0,19,1,6,2,4
18.0,32.0,10,18,1,4,4
18.0,30.0,10,17,1,4,4
18.0,28.0,10,16,1,4,4
18.0,26.0,10,15,1,4,4
18.0,24.0,10,14,1,4,4
18.0,22.0,10,13,1,4,4
18.0,20.0,10,12,1,4,4
18.0,18.0,10,11,1,4,4
18.0,16.0,10,10,1,4,4
18.0,14.0,32,9,1,4,4
18.0,12.0,32,8,1,4,4
18.0,10.0,32,7,1,4,4
18.0,8.0,32,6,1,4,4
18.0,6.0,32,5,1,4,4
18.0,4.0,32,4,1,4,4
18.0,2.0,32,3,1,4,4
18.0,0.0,32,2,1,4,1
16.0,0.0,17,31,2,1,1
14.0,0.0,17,30,2,1,1
12.0,0.0,17,29,2,1,1
10.0,0.0,17,28,2,1,1
8.0,0.0,17,27,2,1,1
6.0,0.0,17,26,2,1,1
4.0,0.0,17,25,2,1,1
2.0,0.0,17,24,2,1,1
16.0,-34.0,17,23,2,1,1
14.0,-34.0,23,22,2,1,1
12.0,-34.0,23,21,2,1,1
10.0,-34.0,23,20,2,1,1
8.0,-34.0,23,19,2,1,1
6.0,-34.0,23,18,2,1,1
4.0,-34.0,23,17,2,1,1
2.0,-34.0,23,16,2,1,1
0.0,-34.0,23,15,2,1,3
0.0,-32.0,17,22,15,3,3
0.0,-30.0,17,21,15,3,3
0.0,-28.0,17,20,15,3,3
0.0,-26.0,17,19,15,3,3
0.0,-24.0,17,18,15,3,3
0.0,-22.0,17,17,15,3,3
0.0,-20.0,17,16,15,3,3
0.0,-18.0,17,15,15,3,3
0.0,-16.0,17,14,15,3,3
0.0,-14.0,18,13,15,3,3
0.0,-12.0,18,12,15,3,3
0.0,-10.0,18,11,15,3,3
0.0,-8.0,18,10,15,3,3
0.0,-6.0,18,9,15,3,3
0.0,-4.0,18,8,15,3,3
0.0,-2.0,18,7,15,3,3
-10.0,-10.0,18,6,15,3,3
-10.0,-8.0,18,5,15,3,3
-10.0,-6.0,18,4,15,3,3
-10.0,-4.0,18,3,15,3,3
-10.0,-2.0,18,2,15,3,3
-10.0,0.0,18,1,15,3,2
-8.0,0.0,22,17,1,2,2
-6.0,0.0,22,16,1,2,2
-4.0,0.0,22,15,1,2,2
-2.0,0.0,22,14,1,2,2
28.0,24.0,22,13,1,2,2
30.0,24.0,22,12,1,2,2
32.0,24.0,22,11,1,2,2
34.0,24.0,24,10,1,2,2
36.0,24.0,24,9,1,2,2
38.0,24.0,24,8,1,2,4
38.0,22.0,10,23,8,4,4
38.0,20.0,10,22,8,4,4
38.0,18.0,10,21,8,4,4
38.0,16.0,10,20,8,4,4
38.0,14.0,10,19,8,4,4
38.0,12.0,10,18,8,4,4
38.0,10.0,10,17,8,4,4
38.0,8.0,10,16,8,4,4
38.0,6.0,10,15,8,4,4
38.0,4.0,10,14,8,4,4
38.0,2.0,10,13,8,4,4
38.0,0.0,10,12,8,4,1
36.0,0.0,12,9,12,1,1
34.0,0.0,12,8,12,1,1
32.0,0.0,12,7,12,1,1
30.0,0.0,12,21,12,1,1
28.0,0.0,12,20,12,1,1
26.0,0.0,12,19,12,1,1
24.0,0.0,12,18,12,1,1
22.0,0.0,12,17,12,1,1
20.0,0.0,12,16,12,1,1
18.0,0.0,7,15,12,1,1
16.0,0.0,13,14,12,1,1
14.0,0.0,13,13,12,1,1
12.0,0.0,13,12,12,1,1
10.0,0.0,13,11,12,1,1
8.0,0.0,13,10,12,1,1
6.0,0.0,13,9,12,1,1
4.0,0.0,13,8,12,1,1
2.0,0.0,13,7,12,1,1
10.0,-8.0,13,6,12,1,1
8.0,-8.0,13,5,12,1,4
8.0,-10.0,5,11,28,4,4
8.0,-12.0,5,10,28,4,4
8.0,-14.0,5,9,28,4,1
6.0,-14.0,16,4,9,1,1
4.0,-14.0,16,3,9,1,1
2.0,-14.0,16,2,9,1,1
0.0,-14.0,16,1,9,1,3
0.0,-12.0,4,15,1,3,3
0.0,-10.0,4,14,1,3,3
0.0,-8.0,4,13,1,3,3
0.0,-6.0,24,12,1,3,3
0.0,-4.0,24,11,1,3,3
0.0,-2.0,24,10,1,3,3
-26.0,-2.0,24,9,1,3,3
-26.0,0.0,32,8,1,3,2
-24.0,0.0,8,31,8,2,2
-22.0,0.0,8,30,8,2,2
-20.0,0.0,8,29,8,2,2
-18.0,0.0,5,28,8,2,2
-16.0,0.0,5,27,8,2,2
-14.0,0.0,5,26,8,2,2
-12.0,0.0,5,25,8,2,2
-10.0,0.0,5,24,8,2,2
-8.0,0.0,5,23,8,2,2
-6.0,0.0,5,22,8,2,2
-4.0,0.0,5,21,8,2,2
-2.0,0.0,5,20,8,2,2
10.0,2.0,5,19,8,2,2
12.0,2.0,5,18,8,2,2
14.0,2.0,17,17,8,2,2
16.0,2.0,17,16,8,2,2
18.0,2.0,17,15,8,2,2
20.0,2.0,17,14,8,2,2
22.0,2.0,17,13,8,2,2
24.0,2.0,17,12,8,2,4
24.0,0.0,20,16,12,4,1
22.0,0.0,1,19,16,1,1
20.0,0.0,1,18,16,1,1
18.0,0.0,1,17,16,1,1
16.0,0.0,1,16,16,1,1
14.0,0.0,1,15,16,1,1
12.0,0.0,1,14,16,1,1
10.0,0.0,1,13,16,1,1
8.0,0.0,1,12,16,1,1
6.0,0.0,1,11,16,1,1
4.0,0.0,1,10,16,1,1
2.0,0.0,1,9,16,1,1
0.0,12.0,1,8,16,1,4
0.0,10.0,8,15,24,4,4
0.0,8.0,8,14,24,4,4
0.0,6.0,8,13,24,4,4
0.0,4.0,9,12,24,4,4
0.0,2.0,9,11,24,4,4
-20.0,-24.0,9,10,24,4,4
-20.0,-26.0,9,9,24,4,2
-18.0,-26.0,9,23,7,2,2
-16.0,-26.0,9,22,7,2,2
-14.0,-26.0,9,21,7,2,2
-12.0,-26.0,9,20,7,2,2
-10.0,-26.0,9,19,7,2,2
-8.0,-26.0,9,18,7,2,2
-6.0,-26.0,9,17,7,2,2
-4.0,-26.0,9,16,7,2,2
-2.0,-26.0,9,15,7,2,2
0.0,-26.0,9,14,7,2,2
2.0,-26.0,9,13,7,2,2
4.0,-26.0,9,12,7,2,2
6.0,-26.0,9,11,16,2,2
8.0,-26.0,9,10,16,2,3
8.0,-24.0,10,15,14,3,3
8.0,-22.0,10,14,14,3,3
8.0,-20.0,10,13,14,3,3
8.0,-18.0,10,12,14,3,3
8.0,-16.0,10,11,14,3,3
8.0,-14.0,10,10,14,3,3
8.0,-12.0,10,9,2,3,3
8.0,-10.0,10,8,2,3,3
8.0,-8.0,10,7,23,3,3
8.0,-6.0,10,6,23,3,3
8.0,-4.0,10,5,23,3,3
8.0,-2.0,10,4,23,3,3
8.0,0.0,10,3,23,3,1
6.0,0.0,3,22,13,1,1
4.0,0.0,3,21,13,1,1
2.0,0.0,3,20,13,1,1
-14.0,26.0,3,19,13,1,1
-16.0,26.0,3,18,13,1,1
-18.0,26.0,3,17,13,1,1
-20.0,26.0,3,16,13,1,1
-22.0,26.0,3,15,13,1,1
-24.0,26.0,3,14,13,1,1
-26.0,26.0,3,13,13,1,1
-28.0,26.0,3,12,13,1,1
-30.0,26.0,3,11,13,1,1
-32.0,26.0,3,10,13,1,4
-32.0,24.0,10,12,13,4,4
-32.0,22.0,10,11,13,4,4
-32.0,20.0,10,10,13,4,4
-32.0,18.0,10,9,13,4,4
-32.0,16.0,10,17,13,4,4
-32.0,14.0,10,16,13,4,4
-32.0,12.0,10,15,13,4,4
-32.0,10.0,10,14,13,4,4
-32.0,8.0,10,13,13,4,4
-32.0,6.0,10,12,13,4,4
-32.0,4.0,10,11,13,4,4
-32.0,2.0,10,10,13,4,2
-30.0,2.0,10,12,12,2,2
-28.0,2.0,10,11,12,2,2
-26.0,2.0,10,10,12,2,2
-24.0,2.0,10,9,12,2,4
-24.0,0.0,14,9,9,4,2
-22.0,0.0,9,18,13,2,2
-20.0,0.0,9,17,13,2,2
-18.0,0.0,9,16,13,2,2
-16.0,0.0,9,15,13,2,2
-14.0,0.0,9,14,13,2,2
-12.0,0.0,9,13,13,2,2
-10.0,0.0,9,12,13,2,2
-8.0,0.0,9,11,13,2,2
-6.0,0.0,9,10,9,2,2
-4.0,0.0,9,9,16,2,2
-2.0,0.0,9,8,16,2,2
48.0,6.0,9,7,16,2,2
50.0,6.0,9,6,16,2,2
52.0,6.0,9,5,16,2,2
54.0,6.0,9,4,16,2,2
56.0,6.0,9,3,16,2,2
58.0,6.0,9,2,16,2,2
60.0,6.0,9,1,16,2,2
