foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
24.0,-26.0,1,5,15,18,4,2
26.0,-26.0,3,5,14,1,2,4
26.0,-28.0,1,4,14,19,4,2
28.0,-28.0,4,4,13,1,2,4
28.0,-30.0,1,3,13,20,4,2
30.0,-30.0,22,3,12,1,2,4
30.0,-32.0,1,2,12,21,4,2
32.0,-32.0,23,2,11,1,2,4
32.0,-34.0,1,1,11,22,4,2
34.0,-34.0,24,1,10,1,2,2
36.0,-34.0,24,1,9,1,2,2
38.0,-34.0,24,1,8,1,2,2
40.0,-34.0,24,1,7,1,2,2
42.0,-34.0,24,1,6,1,2,2
44.0,-34.0,24,1,5,1,2,2
46.0,-34.0,24,1,4,1,2,2
48.0,-34.0,24,1,3,1,2,2
50.0,-34.0,24,1,2,1,2,2
52.0,-34.0,24,1,1,1,2,2
