foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-30.0,-4.0,20,5,25,1,2,2
-28.0,-4.0,20,5,24,1,2,2
-26.0,-4.0,20,5,23,1,2,2
-24.0,-4.0,20,5,22,1,2,2
-22.0,-4.0,20,5,21,1,2,2
-20.0,-4.0,20,5,20,1,2,2
-18.0,-4.0,20,5,19,1,2,2
-16.0,-4.0,20,5,18,1,2,2
-14.0,-4.0,20,5,17,1,2,2
-12.0,-4.0,20,5,16,1,2,2
-10.0,-4.0,20,5,15,1,2,2
-8.0,-4.0,20,5,14,1,2,2
-6.0,-4.0,20,5,13,1,2,2
-4.0,-4.0,20,5,12,1,2,2
-2.0,-4.0,20,5,11,1,2,3
-2.0,-2.0,19,1,11,22,3,2
0.0,-2.0,19,6,10,1,2,3
-6.0,-6.0,18,1,10,23,3,2
-4.0,-6.0,18,7,9,1,2,3
-4.0,-4.0,17,1,9,24,3,2
-2.0,-4.0,17,8,8,1,2,3
-2.0,-2.0,16,1,8,25,3,2
0.0,-2.0,16,9,7,1,2,3
12.0,-8.0,15,1,7,26,3,1
10.0,-8.0,15,1,1,25,1,1
8.0,-8.0,15,2,1,24,1,1
6.0,-8.0,15,3,1,23,1,3
6.0,-6.0,14,1,10,23,3,1
4.0,-6.0,14,11,1,22,1,3
4.0,-4.0,13,1,11,22,3,1
2.0,-4.0,13,12,1,21,1,3
2.0,-2.0,12,1,12,21,3,1
0.0,-2.0,12,13,1,20,1,3
6.0,12.0,11,1,13,20,3,1
4.0,12.0,11,14,1,19,1,4
4.0,10.0,1,13,1,19,4,4
4.0,8.0,1,12,2,19,4,4
4.0,6.0,1,11,3,19,4,4
4.0,4.0,1,10,4,19,4,1
2.0,4.0,15,10,1,18,1,4
2.0,2.0,1,9,15,18,4,1
0.0,2.0,16,9,1,17,1,4
20.0,8.0,1,8,16,17,4,1
18.0,8.0,17,8,1,16,1,1
16.0,8.0,17,8,1,15,1,1
14.0,8.0,17,8,1,14,1,1
12.0,8.0,17,8,1,13,1,1
10.0,8.0,17,8,1,12,1,1
8.0,8.0,17,8,1,11,1,1
6.0,8.0,17,8,1,10,1,4
6.0,6.0,1,7,23,10,4,1
4.0,6.0,18,7,1,9,1,4
4.0,4.0,1,6,24,9,4,1
2.0,4.0,19,6,1,8,1,4
2.0,2.0,1,5,25,8,4,1
0.0,2.0,20,5,1,7,1,4
-34.0,-10.0,1,4,26,7,4,2
-32.0,-10.0,1,4,25,1,2,2
-30.0,-10.0,2,4,24,1,2,2
-28.0,-10.0,3,4,23,1,2,2
-26.0,-10.0,4,4,22,1,2,2
