foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
26.0,2.0,1,6,1,22,1,1
24.0,2.0,2,6,1,21,1,1
22.0,2.0,3,6,1,20,1,1
20.0,2.0,4,6,1,19,1,1
18.0,2.0,19,6,1,18,1,1
16.0,2.0,19,6,1,17,1,1
14.0,2.0,19,6,1,16,1,1
12.0,2.0,19,6,1,15,1,1
10.0,2.0,19,6,1,14,1,1
8.0,2.0,19,6,1,13,1,1
6.0,2.0,19,6,1,12,1,1
4.0,2.0,19,6,1,11,1,1
2.0,2.0,19,6,1,10,1,1
0.0,2.0,19,6,1,9,1,4
-4.0,4.0,1,5,24,9,4,2
-2.0,4.0,1,5,23,1,2,4
-2.0,2.0,1,4,23,10,4,2
0.0,2.0,2,4,22,1,2,4
-40.0,-34.0,1,3,22,11,4,2
-38.0,-34.0,3,3,21,1,2,2
-36.0,-34.0,3,3,20,1,2,2
-34.0,-34.0,3,3,19,1,2,2
-32.0,-34.0,3,3,18,1,2,3
-32.0,-32.0,21,1,18,4,3,2
-30.0,-32.0,21,4,17,1,2,3
-30.0,-30.0,20,1,17,6,3,2
-28.0,-30.0,20,5,16,1,2,3
-28.0,-28.0,19,1,16,7,3,2
-26.0,-28.0,19,6,15,1,2,3
-26.0,-26.0,18,1,15,18,3,2
-24.0,-26.0,18,7,14,1,2,3
-24.0,-24.0,17,1,14,19,3,2
-22.0,-24.0,17,8,13,1,2,3
-22.0,-22.0,16,1,13,20,3,2
-20.0,-22.0,16,9,12,1,2,3
-20.0,-20.0,15,1,12,21,3,2
-18.0,-20.0,15,10,11,1,2,3
-18.0,-18.0,14,1,11,22,3,2
-16.0,-18.0,14,11,10,1,2,3
-16.0,-16.0,13,1,10,23,3,2
-14.0,-16.0,13,12,9,1,2,3
-14.0,-14.0,12,1,9,24,3,2
-12.0,-14.0,12,13,8,1,2,3
-12.0,-12.0,11,1,8,25,3,2
-10.0,-12.0,11,14,7,1,2,3
-10.0,-10.0,10,1,7,26,3,2
-8.0,-10.0,10,15,6,1,2,3
-8.0,-8.0,9,1,6,27,3,2
-6.0,-8.0,9,16,5,1,2,3
-6.0,-6.0,8,1,5,28,3,2
-4.0,-6.0,8,17,4,1,2,3
-4.0,-4.0,7,1,4,29,3,2
-2.0,-4.0,7,18,3,1,2,3
-2.0,-2.0,6,1,3,30,3,2
0.0,-2.0,6,19,2,1,2,3
40.0,32.0,5,1,2,31,3,1
38.0,32.0,5,1,1,30,1,1
36.0,32.0,5,2,1,29,1,1
34.0,32.0,5,3,1,28,1,1
32.0,32.0,5,4,1,27,1,1
30.0,32.0,5,5,1,26,1,4
30.0,30.0,1,4,4,26,4,1
28.0,30.0,6,19,1,25,1,4
28.0,28.0,1,18,4,25,4,1
26.0,28.0,7,18,1,24,1,4
26.0,26.0,1,17,4,24,4,1
24.0,26.0,8,17,1,23,1,4
24.0,24.0,1,16,10,23,4,1
22.0,24.0,9,16,1,22,1,4
22.0,22.0,1,15,11,22,4,1
20.0,22.0,10,15,1,21,1,4
20.0,20.0,1,14,12,21,4,1
18.0,20.0,11,14,1,20,1,4
18.0,18.0,1,13,13,20,4,1
16.0,18.0,12,13,1,19,1,4
16.0,16.0,1,12,14,19,4,1
14.0,16.0,13,12,1,18,1,4
14.0,14.0,1,11,15,18,4,1
12.0,14.0,14,11,1,17,1,4
12.0,12.0,1,10,16,17,4,1
