foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,-17.0,19,1,22,11,3,3
0.0,-16.0,18,1,22,11,3,3
0.0,-15.0,17,1,22,11,3,3
0.0,-14.0,16,1,22,11,3,3
0.0,-13.0,15,1,22,11,3,3
0.0,-12.0,14,1,22,11,3,3
0.0,-11.0,13,1,22,11,3,3
0.0,-10.0,12,1,22,11,3,3
0.0,-9.0,11,1,22,11,3,3
0.0,-8.0,10,1,22,11,3,3
0.0,-7.0,9,1,22,11,3,3
0.0,-6.0,8,1,22,11,3,3
0.0,-5.0,7,1,22,11,3,3
0.0,-4.0,6,1,22,11,3,3
0.0,-3.0,5,1,22,11,3,3
0.0,-2.0,4,1,22,11,3,3
0.0,-1.0,3,1,22,11,3,3
-5.0,20.0,2,1,22,11,3,2
-4.0,20.0,2,23,21,1,2,2
-3.0,20.0,2,23,20,1,2,2
-2.0,20.0,2,23,19,1,2,2
-1.0,20.0,2,23,18,1,2,2
0.0,20.0,2,23,17,1,2,4
0.0,19.0,1,22,17,5,4,4
0.0,18.0,1,21,17,5,4,4
0.0,17.0,1,20,17,16,4,4
0.0,16.0,1,19,17,16,4,4
0.0,15.0,1,18,17,16,4,4
0.0,14.0,1,17,17,16,4,4
0.0,13.0,1,16,17,16,4,4
0.0,12.0,1,15,17,16,4,4
0.0,11.0,1,14,17,16,4,4
0.0,10.0,1,13,17,16,4,4
0.0,9.0,1,12,17,16,4,4
0.0,8.0,1,11,17,16,4,4
0.0,7.0,1,10,17,16,4,4
0.0,6.0,1,9,17,16,4,4
0.0,5.0,1,8,17,16,4,4
0.0,4.0,1,7,17,16,4,4
0.0,3.0,1,6,17,16,4,4
0.0,2.0,1,5,17,16,4,4
0.0,1.0,1,4,17,16,4,4
-2.0,2.0,1,3,17,16,4,2
-1.0,2.0,22,3,16,1,2,2
0.0,2.0,22,3,15,1,2,4
0.0,1.0,1,2,15,18,4,4
-10.0,-15.0,1,1,15,18,4,2
-9.0,-15.0,24,1,14,1,2,2
-8.0,-15.0,24,1,13,1,2,2
-7.0,-15.0,24,1,12,1,2,2
-6.0,-15.0,24,1,11,1,2,2
-5.0,-15.0,24,1,10,1,2,2
-4.0,-15.0,24,1,9,1,2,2
-3.0,-15.0,24,1,8,1,2,2
-2.0,-15.0,24,1,7,1,2,2
-1.0,-15.0,24,1,6,1,2,2
0.0,-15.0,24,1,5,1,2,3
0.0,-14.0,23,1,5,10,3,3
0.0,-13.0,22,1,5,28,3,3
0.0,-12.0,21,1,5,28,3,3
0.0,-11.0,20,1,5,28,3,3
0.0,-10.0,19,1,5,28,3,3
