foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,-5.0,18,1,5,28,3,3
0.0,-4.0,17,1,5,28,3,3
0.0,-3.0,16,1,5,28,3,3
0.0,-2.0,15,1,5,28,3,3
0.0,-1.0,14,1,5,28,3,3
19.0,-10.0,13,1,5,28,3,1
18.0,-10.0,13,7,1,27,1,1
17.0,-10.0,13,7,1,26,1,1
16.0,-10.0,13,12,1,25,1,1
15.0,-10.0,13,12,1,24,1,1
14.0,-10.0,13,12,1,23,1,1
13.0,-10.0,13,12,1,22,1,1
12.0,-10.0,13,12,1,21,1,1
11.0,-10.0,13,12,1,20,1,1
10.0,-10.0,13,12,1,19,1,1
9.0,-10.0,13,12,1,18,1,1
8.0,-10.0,13,12,1,17,1,1
7.0,-10.0,13,12,1,16,1,1
6.0,-10.0,13,12,1,15,1,1
5.0,-10.0,13,12,1,14,1,1
4.0,-10.0,13,12,1,13,1,1
3.0,-10.0,13,12,1,12,1,1
2.0,-10.0,13,12,1,11,1,1
1.0,-10.0,13,12,1,10,1,1
0.0,-10.0,13,12,1,9,1,3
0.0,-9.0,12,1,24,9,3,3
0.0,-8.0,11,1,24,9,3,3
0.0,-7.0,10,1,24,9,3,3
0.0,-6.0,9,1,24,9,3,3
0.0,-5.0,8,1,24,9,3,3
0.0,-4.0,7,1,24,9,3,3
0.0,-3.0,6,1,24,9,3,3
0.0,-2.0,5,1,24,9,3,3
0.0,-1.0,4,1,24,9,3,3
4.0,13.0,3,1,24,9,3,1
3.0,13.0,3,22,1,8,1,1
2.0,13.0,3,22,1,7,1,1
1.0,13.0,3,22,1,6,1,1
0.0,13.0,3,22,1,5,1,4
0.0,12.0,1,21,4,5,4,4
0.0,11.0,1,20,4,5,4,4
0.0,10.0,1,19,4,5,4,4
0.0,9.0,1,18,4,5,4,4
0.0,8.0,1,17,28,5,4,4
0.0,7.0,1,16,28,5,4,4
0.0,6.0,1,15,28,5,4,4
0.0,5.0,1,14,28,5,4,4
0.0,4.0,1,13,28,5,4,4
0.0,3.0,1,12,28,5,4,4
0.0,2.0,1,11,28,5,4,4
0.0,1.0,1,10,28,5,4,4
3.0,-15.0,1,9,28,5,4,1
2.0,-15.0,16,9,1,4,1,1
1.0,-15.0,16,9,1,3,1,1
0.0,-15.0,16,9,1,2,1,3
0.0,-14.0,15,1,3,2,3,3
0.0,-13.0,14,1,3,2,3,3
0.0,-12.0,13,1,3,2,3,3
0.0,-11.0,12,1,3,2,3,3
0.0,-10.0,11,1,3,2,3,3
0.0,-9.0,10,1,31,2,3,3
0.0,-8.0,9,1,31,2,3,3
0.0,-7.0,8,1,31,2,3,3
0.0,-6.0,7,1,31,2,3,3
0.0,-5.0,6,1,31,2,3,3
0.0,-4.0,5,1,31,2,3,3
0.0,-3.0,4,1,31,2,3,3
0.0,-2.0,3,1,31,2,3,3
0.0,-1.0,2,1,31,2,3,3
-9.0,23.0,1,1,31,2,3,2
-8.0,23.0,1,24,30,1,2,2
-7.0,23.0,1,24,29,1,2,2
-6.0,23.0,1,24,28,1,2,2
-5.0,23.0,1,24,27,1,2,2
-4.0,23.0,1,24,26,1,2,2
-3.0,23.0,1,24,25,1,2,2
-2.0,23.0,1,24,24,1,2,2
-1.0,23.0,1,24,23,1,2,2
0.0,23.0,1,24,22,1,2,4
0.0,22.0,1,23,22,9,4,4
0.0,21.0,1,22,22,9,4,4
0.0,20.0,1,21,22,11,4,4
0.0,19.0,1,20,22,11,4,4
0.0,18.0,1,19,22,11,4,4
0.0,17.0,1,18,22,11,4,4
0.0,16.0,1,17,22,11,4,4
0.0,15.0,1,16,22,11,4,4
0.0,14.0,1,15,22,11,4,4
0.0,13.0,1,14,22,11,4,4
0.0,12.0,1,13,22,11,4,4
0.0,11.0,1,12,22,11,4,4
0.0,10.0,1,11,22,11,4,4
0.0,9.0,1,10,22,11,4,4
0.0,8.0,1,9,22,11,4,4
0.0,7.0,1,8,22,11,4,4
0.0,6.0,1,7,22,11,4,4
0.0,5.0,1,6,22,11,4,4
0.0,4.0,1,5,22,11,4,4
0.0,3.0,1,4,22,11,4,4
0.0,2.0,1,3,22,11,4,4
0.0,1.0,1,2,22,11,4,4
-8.0,-19.0,1,1,22,11,4,2
-7.0,-19.0,24,1,21,1,2,2
-6.0,-19.0,24,1,20,1,2,2
-5.0,-19.0,24,1,19,1,2,2
-4.0,-19.0,24,1,18,1,2,2
-3.0,-19.0,24,1,17,1,2,2
-2.0,-19.0,24,1,16,1,2,2
-1.0,-19.0,24,1,15,1,2,2
0.0,-19.0,24,1,14,1,2,3
0.0,-18.0,23,1,14,8,3,3
0.0,-17.0,22,1,14,8,3,3
0.0,-16.0,21,1,14,8,3,3
0.0,-15.0,20,1,14,19,3,3
0.0,-14.0,19,1,14,19,3,3
0.0,-13.0,18,1,14,19,3,3
0.0,-12.0,17,1,14,19,3,3
0.0,-11.0,16,1,14,19,3,3
0.0,-10.0,15,1,14,19,3,3
0.0,-9.0,14,1,14,19,3,3
0.0,-8.0,13,1,14,19,3,3
0.0,-7.0,12,1,14,19,3,3
0.0,-6.0,11,1,14,19,3,3
0.0,-5.0,10,1,14,19,3,3
0.0,-4.0,9,1,14,19,3,3
0.0,-3.0,8,1,14,19,3,3
0.0,-2.0,7,1,14,19,3,3
0.0,-1.0,6,1,14,19,3,3
1.0,14.0,5,1,14,19,3,1
0.0,14.0,5,20,1,18,1,4
0.0,13.0,1,19,1,18,4,4
0.0,12.0,1,18,1,18,4,4
0.0,11.0,1,17,1,18,4,4
0.0,10.0,1,16,1,18,4,4
0.0,9.0,1,15,1,18,4,4
0.0,8.0,1,14,1,18,4,4
0.0,7.0,1,13,1,18,4,4
0.0,6.0,1,12,15,18,4,4
0.0,5.0,1,11,15,18,4,4
0.0,4.0,1,10,15,18,4,4
0.0,3.0,1,9,15,18,4,4
0.0,2.0,1,8,15,18,4,4
0.0,1.0,1,7,15,18,4,4
11.0,-2.0,1,6,15,18,4,1
10.0,-2.0,19,6,1,17,1,1
9.0,-2.0,19,6,1,16,1,1
8.0,-2.0,19,6,1,15,1,1
7.0,-2.0,19,6,1,14,1,1
