0.0,-12.0,15,10,1,8,1,3
0.0,-11.0,14,1,25,8,3,3
0.0,-10.0,13,1,25,8,3,3
0.0,-9.0,12,1,25,8,3,3
0.0,-8.0,11,1,25,8,3,3
0.0,-7.0,10,1,25,8,3,3
0.0,-6.0,9,1,25,8,3,3
0.0,-5.0,8,1,25,8,3,3
0.0,-4.0,7,1,25,8,3,3
0.0,-3.0,6,1,25,8,3,3
0.0,-2.0,5,1,25,8,3,3
0.0,-1.0,4,1,25,8,3,3
-11.0,-2.0,3,1,25,8,3,2
-10.0,-2.0,3,12,24,1,2,2
-9.0,-2.0,3,12,23,1,2,2
-8.0,-2.0,3,12,22,1,2,2
-7.0,-2.0,3,12,21,1,2,2
-6.0,-2.0,3,12,20,1,2,2
-5.0,-2.0,3,12,19,1,2,2
-4.0,-2.0,3,12,18,1,2,2
-3.0,-2.0,3,12,17,1,2,2
-2.0,-2.0,3,12,16,1,2,2
-1.0,-2.0,3,12,15,1,2,2
0.0,-2.0,3,12,14,1,2,3
0.0,-1.0,2,1,14,19,3,3
-2.0,21.0,1,1,14,19,3,2
-1.0,21.0,1,24,13,1,2,2
0.0,21.0,1,24,12,1,2,4
0.0,20.0,1,23,12,2,4,4
0.0,19.0,1,22,12,2,4,4
0.0,18.0,1,21,12,13,4,4
0.0,17.0,1,20,12,13,4,4
0.0,16.0,1,19,12,13,4,4
0.0,15.0,1,18,12,13,4,4
0.0,14.0,1,17,12,13,4,4
0.0,13.0,1,16,12,13,4,4
0.0,12.0,1,15,12,13,4,4
0.0,11.0,1,14,12,13,4,4
0.0,10.0,1,13,12,13,4,4
0.0,9.0,1,12,12,21,4,4
0.0,8.0,1,11,12,21,4,4
0.0,7.0,1,10,12,21,4,4
0.0,6.0,1,9,12,21,4,4
0.0,5.0,1,8,12,21,4,4
0.0,4.0,1,7,12,21,4,4
0.0,3.0,1,6,12,21,4,4
0.0,2.0,1,5,12,21,4,4
0.0,1.0,1,4,12,21,4,4
-4.0,-12.0,1,3,12,21,4,2
-3.0,-12.0,22,3,11,1,2,2
-2.0,-12.0,22,3,10,1,2,2
-1.0,-12.0,22,3,9,1,2,2
0.0,-12.0,22,3,8,1,2,3
0.0,-11.0,21,1,8,4,3,3
0.0,-10.0,20,1,8,4,3,3
0.0,-9.0,19,1,8,4,3,3
0.0,-8.0,18,1,8,4,3,3
0.0,-7.0,17,1,8,4,3,3
0.0,-6.0,16,1,8,4,3,3
0.0,-5.0,15,1,8,4,3,3
0.0,-4.0,14,1,8,4,3,3
0.0,-3.0,13,1,8,4,3,3
0.0,-2.0,12,1,8,4,3,3
0.0,-1.0,11,1,8,4,3,3
5.0,-6.0,10,1,8,4,3,1
4.0,-6.0,10,12,1,3,1,1
3.0,-6.0,10,12,1,2,1,1
2.0,-6.0,10,12,1,1,1,4
2.0,-7.0,1,11,3,1,4,4
2.0,-8.0,1,10,3,1,4,4
2.0,-9.0,1,9,3,1,4,4
2.0,-10.0,1,8,3,1,4,4
2.0,-11.0,1,7,3,1,4,4
2.0,-12.0,1,6,3,1,4,4
2.0,-13.0,1,5,3,1,4,4
2.0,-14.0,1,4,3,1,4,4
2.0,-15.0,1,3,3,1,4,4
2.0,-16.0,1,2,3,1,4,4
2.0,-17.0,1,1,3,1,4,2
3.0,-17.0,11,1,2,1,2,2
4.0,-17.0,11,1,1,1,2,3
4.0,-16.0,10,1,1,2,3,1
3.0,-16.0,10,1,1,1,1,3
3.0,-15.0,9,1,2,1,3,3
3.0,-14.0,8,1,2,1,3,3
3.0,-13.0,7,1,2,1,3,3
3.0,-12.0,6,1,2,1,3,3
3.0,-11.0,5,1,2,1,3,3
3.0,-10.0,4,1,2,1,3,3
3.0,-9.0,3,1,2,1,3,3
3.0,-8.0,2,1,2,1,3,3
3.0,-7.0,1,1,2,1,3,2
4.0,-7.0,1,9,1,1,2,4
4.0,-8.0,1,8,1,1,4,4
4.0,-9.0,1,7,1,1,4,4
4.0,-10.0,1,6,1,1,4,4
4.0,-11.0,1,5,1,1,4,4
4.0,-12.0,1,4,9,1,4,4
4.0,-13.0,1,3,9,1,4,4
4.0,-14.0,1,2,9,1,4,4
4.0,-15.0,1,1,9,1,4,2
5.0,-15.0,8,6,8,1,2,4
5.0,-16.0,1,5,8,1,4,4
5.0,-17.0,1,4,8,1,4,4
5.0,-18.0,1,3,8,25,4,1
4.0,-18.0,1,3,1,24,1,1
3.0,-18.0,1,3,1,23,1,1
2.0,-18.0,1,3,1,22,1,1
1.0,-18.0,22,3,1,21,1,1
0.0,-18.0,22,3,1,20,1,3
0.0,-17.0,21,1,2,20,3,3
0.0,-16.0,20,1,2,20,3,3
0.0,-15.0,19,1,2,20,3,3
0.0,-14.0,18,1,2,20,3,3
0.0,-13.0,17,1,3,20,3,3
0.0,-12.0,16,1,3,20,3,3
0.0,-11.0,15,1,3,20,3,3
0.0,-10.0,14,1,3,20,3,3
0.0,-9.0,13,1,3,20,3,3
0.0,-8.0,12,1,3,20,3,3
0.0,-7.0,11,1,3,20,3,3
0.0,-6.0,10,1,13,20,3,3
0.0,-5.0,9,1,13,20,3,3
0.0,-4.0,8,1,13,20,3,3
0.0,-3.0,7,1,13,20,3,3
0.0,-2.0,6,1,13,20,3,3
0.0,-1.0,5,1,13,20,3,3
6.0,2.0,4,1,13,20,3,1
5.0,2.0,4,21,1,19,1,1
4.0,2.0,4,21,1,18,1,1
3.0,2.0,4,21,1,17,1,1
2.0,2.0,4,21,1,16,1,1
1.0,2.0,4,21,1,15,1,1
0.0,2.0,4,21,1,14,1,4
0.0,1.0,1,20,6,14,4,4
-17.0,-1.0,1,19,6,14,4,2
-16.0,-1.0,2,19,5,1,2,2
-15.0,-1.0,2,19,4,1,2,2
-14.0,-1.0,2,19,3,1,2,2
-13.0,-1.0,2,19,2,1,2,2
-12.0,-1.0,2,19,1,1,2,3
-12.0,0.0,1,1,1,5,3,1
-13.0,0.0,1,1,1,4,1,1
-14.0,0.0,1,1,1,3,1,1
-15.0,0.0,1,1,1,2,1,1
-16.0,0.0,1,1,1,1,1,3
