foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
2.0,12.0,27,5,6,3,1
0.0,12.0,5,5,20,1,4
0.0,10.0,5,19,28,4,4
0.0,8.0,5,18,28,4,4
0.0,6.0,5,17,28,4,4
0.0,4.0,5,16,28,4,4
0.0,2.0,5,15,28,4,4
-34.0,18.0,5,14,28,4,4
-34.0,16.0,5,13,28,4,2
-32.0,16.0,13,27,12,2,2
-30.0,16.0,13,26,12,2,2
-28.0,16.0,13,25,12,2,2
-26.0,16.0,13,24,12,2,2
-24.0,16.0,13,23,12,2,4
-24.0,14.0,10,12,23,4,4
-24.0,12.0,10,11,23,4,4
-24.0,10.0,10,10,23,4,4
-24.0,8.0,10,9,23,4,4
-24.0,6.0,10,8,23,4,4
-24.0,4.0,10,7,23,4,4
-24.0,2.0,10,6,23,4,4
-24.0,0.0,10,5,23,4,2
-22.0,0.0,5,22,20,2,2
-20.0,0.0,5,21,20,2,2
-18.0,0.0,5,20,20,2,2
-16.0,0.0,5,19,20,2,2
-14.0,0.0,5,18,20,2,2
-12.0,0.0,5,17,20,2,2
-10.0,0.0,5,16,20,2,2
-8.0,0.0,5,15,20,2,2
-6.0,0.0,5,14,20,2,2
-4.0,0.0,5,13,20,2,2
-2.0,0.0,5,12,20,2,2
12.0,-18.0,5,11,20,2,3
12.0,-16.0,11,19,22,3,3
12.0,-14.0,11,18,22,3,3
12.0,-12.0,11,17,22,3,3
12.0,-10.0,11,16,22,3,3
12.0,-8.0,11,15,22,3,3
12.0,-6.0,11,14,22,3,3
12.0,-4.0,11,13,22,3,3
12.0,-2.0,11,12,22,3,3
12.0,0.0,11,11,22,3,1
10.0,0.0,11,21,14,1,1
8.0,0.0,11,20,14,1,1
6.0,0.0,11,19,14,1,1
4.0,0.0,11,18,14,1,1
2.0,0.0,11,17,14,1,1
-4.0,-20.0,11,16,14,1,1
-6.0,-20.0,11,15,14,1,4
-6.0,-22.0,15,13,18,4,4
-6.0,-24.0,15,12,18,4,4
-6.0,-26.0,15,11,18,4,4
-6.0,-28.0,15,10,18,4,2
-4.0,-28.0,10,17,15,2,2
-2.0,-28.0,10,16,15,2,2
0.0,-28.0,10,15,15,2,3
0.0,-26.0,15,14,3,3,3
0.0,-24.0,15,13,18,3,3
0.0,-22.0,15,12,18,3,3
0.0,-20.0,15,11,18,3,3
0.0,-18.0,15,10,18,3,3
0.0,-16.0,15,9,18,3,3
0.0,-14.0,15,8,18,3,3
0.0,-12.0,15,7,18,3,3
0.0,-10.0,15,6,18,3,3
0.0,-8.0,15,5,18,3,3
0.0,-6.0,15,4,18,3,3
0.0,-4.0,15,3,18,3,3
0.0,-2.0,15,2,18,3,3
6.0,14.0,15,1,18,3,2
8.0,14.0,24,14,1,2,2
10.0,14.0,24,13,1,2,2
12.0,14.0,24,12,1,2,2
14.0,14.0,24,11,1,2,2
16.0,14.0,24,10,1,2,4
16.0,12.0,23,23,10,4,4
16.0,10.0,23,22,10,4,4
16.0,8.0,23,21,10,4,4
16.0,6.0,23,20,10,4,4
16.0,4.0,23,19,10,4,4
16.0,2.0,23,18,10,4,4
16.0,0.0,23,17,10,4,1
14.0,0.0,8,22,17,1,1
12.0,0.0,8,21,17,1,1
10.0,0.0,8,20,17,1,1
8.0,0.0,8,19,17,1,1
6.0,0.0,8,18,17,1,1
4.0,0.0,8,17,17,1,1
2.0,0.0,8,16,17,1,1
20.0,0.0,8,15,17,1,1
18.0,0.0,8,14,17,1,4
18.0,-2.0,14,16,19,4,4
18.0,-4.0,14,15,19,4,4
18.0,-6.0,14,14,19,4,4
18.0,-8.0,14,13,19,4,1
16.0,-8.0,12,13,13,1,1
14.0,-8.0,12,12,13,1,1
12.0,-8.0,12,11,13,1,1
10.0,-8.0,12,10,13,1,1
8.0,-8.0,12,9,13,1,1
6.0,-8.0,12,8,13,1,1
4.0,-8.0,12,7,13,1,1
2.0,-8.0,12,6,13,1,1
0.0,-8.0,12,5,13,1,3
0.0,-6.0,28,11,5,3,3
0.0,-4.0,28,10,5,3,3
