foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
40.0,38.0,5,3,28,3,1
38.0,38.0,3,27,22,1,1
36.0,38.0,3,26,22,1,1
34.0,38.0,3,25,22,1,4
34.0,36.0,25,21,3,4,4
34.0,34.0,25,20,3,4,4
34.0,32.0,25,19,3,4,4
34.0,30.0,25,18,8,4,4
34.0,28.0,25,17,8,4,4
34.0,26.0,25,16,8,4,4
34.0,24.0,25,15,8,4,4
34.0,22.0,25,14,8,4,4
34.0,20.0,25,13,8,4,4
34.0,18.0,25,12,8,4,4
34.0,16.0,25,11,8,4,4
34.0,14.0,25,10,8,4,4
34.0,12.0,25,9,8,4,4
34.0,10.0,25,8,8,4,4
34.0,8.0,25,7,8,4,4
34.0,6.0,25,6,8,4,4
34.0,4.0,25,5,8,4,4
34.0,2.0,25,4,8,4,4
34.0,0.0,25,3,8,4,1
32.0,0.0,22,24,3,1,1
30.0,0.0,22,23,3,1,1
28.0,0.0,22,22,3,1,1
26.0,0.0,22,21,3,1,1
24.0,0.0,22,20,3,1,1
22.0,0.0,22,19,3,1,1
20.0,0.0,22,18,3,1,1
18.0,0.0,22,17,3,1,1
16.0,0.0,22,16,3,1,1
14.0,0.0,22,15,3,1,1
12.0,0.0,22,14,3,1,1
10.0,0.0,22,13,3,1,1
8.0,0.0,22,12,3,1,1
6.0,0.0,22,11,3,1,1
4.0,0.0,22,10,3,1,1
2.0,0.0,22,9,3,1,1
8.0,-10.0,22,8,3,1,3
8.0,-8.0,25,21,8,3,3
8.0,-6.0,25,20,8,3,1
6.0,-6.0,20,7,5,1,1
4.0,-6.0,20,6,5,1,1
2.0,-6.0,20,5,5,1,1
0.0,-6.0,20,4,5,1,3
0.0,-4.0,29,19,4,3,3
0.0,-2.0,29,18,4,3,3
-32.0,-28.0,29,17,4,3,3
-32.0,-26.0,29,16,4,3,2
-30.0,-26.0,4,28,16,2,2
-28.0,-26.0,4,27,16,2,3
-28.0,-24.0,27,15,6,3,3
-28.0,-22.0,27,14,6,3,3
-28.0,-20.0,27,13,6,3,3
-28.0,-18.0,27,12,6,3,3
-28.0,-16.0,27,11,6,3,3
-28.0,-14.0,27,10,6,3,3
-28.0,-12.0,27,9,6,3,3
-28.0,-10.0,27,8,6,3,3
-28.0,-8.0,27,7,6,3,3
-28.0,-6.0,27,6,6,3,3
-28.0,-4.0,27,5,6,3,3
-28.0,-2.0,27,4,6,3,3
-28.0,0.0,27,3,6,3,2
-26.0,0.0,22,26,3,2,2
