foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
6.0,14.0,7,18,1,11,1,4
6.0,12.0,1,17,22,11,4,1
4.0,12.0,8,17,1,10,1,4
4.0,10.0,1,16,23,10,4,4
4.0,8.0,1,15,23,10,4,4
4.0,6.0,1,14,23,10,4,4
4.0,4.0,1,13,23,10,4,4
4.0,2.0,1,12,23,10,4,4
4.0,0.0,1,11,23,10,4,1
2.0,0.0,14,11,1,9,1,1
4.0,6.0,14,11,1,8,1,1
2.0,6.0,14,11,1,7,1,1
0.0,6.0,14,11,1,6,1,4
0.0,4.0,1,10,27,6,4,4
0.0,2.0,1,9,27,6,4,4
-12.0,-28.0,1,8,27,6,4,2
-10.0,-28.0,3,8,26,1,2,2
-8.0,-28.0,3,8,25,1,2,2
-6.0,-28.0,3,8,24,1,2,2
-4.0,-28.0,17,8,23,1,2,2
-2.0,-28.0,17,8,22,1,2,3
-2.0,-26.0,16,1,22,5,3,3
-2.0,-24.0,15,1,22,5,3,3
-2.0,-22.0,14,1,22,11,3,3
-2.0,-20.0,13,1,22,11,3,3
-2.0,-18.0,12,1,22,11,3,3
-2.0,-16.0,11,1,22,11,3,3
-2.0,-14.0,10,1,22,11,3,3
-2.0,-12.0,9,1,22,11,3,3
-2.0,-10.0,8,1,22,11,3,3
-2.0,-8.0,7,1,22,11,3,3
-2.0,-6.0,6,1,22,11,3,3
-2.0,-4.0,5,1,22,11,3,3
-2.0,-2.0,4,1,22,11,3,3
-2.0,0.0,3,1,22,11,3,2
4.0,26.0,3,22,21,1,2,2
6.0,26.0,3,22,20,1,2,2
8.0,26.0,3,22,19,1,2,4
8.0,24.0,1,21,19,3,4,4
8.0,22.0,1,20,19,3,4,4
8.0,20.0,1,19,19,3,4,4
8.0,18.0,1,18,19,14,4,4
8.0,16.0,1,17,19,14,4,1
6.0,16.0,5,17,1,13,1,4
6.0,14.0,1,16,20,13,4,1
4.0,14.0,6,16,1,12,1,1
2.0,14.0,9,16,1,11,1,4
2.0,12.0,1,15,22,11,4,4
2.0,10.0,1,14,22,11,4,4
2.0,8.0,1,13,22,11,4,4
2.0,6.0,1,12,22,11,4,4
2.0,4.0,1,11,22,11,4,4
2.0,2.0,1,10,22,11,4,1
0.0,2.0,15,10,1,10,1,1
-2.0,2.0,15,10,1,9,1,1
-4.0,2.0,15,10,1,8,1,1
-6.0,2.0,15,10,1,7,1,1
-8.0,2.0,15,10,1,6,1,1
-10.0,2.0,15,10,1,5,1,2
